Outlet_ID,coord_status,outlet_size,size_score,outlet_type,cooler_count,is_grocery,is_hotel,is_pharmacy,is_kiosk,is_eatery,is_bakery,is_smmt,seasonality_jan2026_label,seasonality_jan2026_score,avg_jan_holidays,count_education_1km,count_education_3km,nearest_education_m,count_health_1km,count_health_3km,nearest_health_m,count_transport_1km,count_transport_3km,nearest_transport_m,count_market_1km,count_market_3km,nearest_market_m,count_tourism_1km,count_tourism_3km,nearest_tourism_m,count_food_1km,count_food_3km,nearest_food_m,count_worship_1km,count_worship_3km,nearest_worship_m,lat,lon,generated_at
OUT_14837,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,0,2,1396.4,0,3,1376.4,0,2,1578.2,0,0,6302.1,0,1,1864.6,2,5,650.6,1,2,947.9,7.94551,80.119658,2026-05-16T15:57:02+00:00
OUT_14838,valid,Small,1,SMMT,0,0,0,0,0,0,0,1,Moderate,1,2.3,0,1,2196.9,1,2,474.4,0,3,2056.2,0,0,6266.7,0,1,1404.4,0,1,1864.5,3,8,443.1,7.862938,79.933965,2026-05-16T15:57:02+00:00
OUT_14839,valid,Medium,2,Grocery,1,1,0,0,0,0,0,0,Moderate,1,2.3,2,4,520.8,0,1,1167.6,0,0,3160.9,1,1,950.4,0,1,2633.5,0,5,1027.2,0,9,1884.2,7.630368,80.016427,2026-05-16T15:57:02+00:00
OUT_14840,valid,Small,1,SMMT,1,0,0,0,0,0,0,1,Moderate,1,2.3,3,10,242.6,0,2,1209.6,0,1,2279.7,0,4,1261.4,0,1,2225.1,0,3,2009.2,1,14,551.7,7.480994,79.999038,2026-05-16T15:57:02+00:00
OUT_14841,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,0,3,1651.8,0,2,1755.7,0,3,2076.3,0,0,5503.0,0,1,2738.2,1,2,196.2,1,1,637.0,7.956023,80.142815,2026-05-16T15:57:02+00:00
OUT_14842,valid,Medium,2,Grocery,1,1,0,0,0,0,0,0,Moderate,1,2.3,0,1,1901.4,0,1,2070.6,0,1,1575.4,0,0,4279.9,0,0,3038.0,1,2,615.4,0,4,1457.8,8.061012,80.004384,2026-05-16T15:57:02+00:00
OUT_14843,valid,Medium,2,Kiosk,2,0,0,0,1,0,0,0,Moderate,1,2.3,1,4,582.1,0,0,3633.1,1,5,849.3,0,0,6056.1,0,0,3600.0,0,2,2672.6,2,7,412.9,7.764732,79.87817,2026-05-16T15:57:02+00:00
OUT_14844,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,0,3,1450.6,0,0,3039.5,1,2,803.9,0,1,1466.0,0,0,6676.2,0,3,1243.0,1,9,860.5,7.807531,79.852141,2026-05-16T15:57:02+00:00
OUT_14845,valid,Small,1,Kiosk,0,0,0,0,1,0,0,0,Moderate,1,2.3,1,6,977.5,0,3,2292.0,0,3,1179.7,0,1,2277.9,0,1,1523.0,1,3,633.5,1,11,838.1,7.477988,79.955001,2026-05-16T15:57:02+00:00
OUT_14846,valid,Large,3,Eatery,4,0,0,0,0,1,0,0,Moderate,1,2.3,2,8,518.2,1,2,324.9,1,4,526.6,0,1,2412.9,0,1,2803.4,1,1,928.5,1,7,330.3,7.763609,79.998158,2026-05-16T15:57:02+00:00
OUT_14847,valid,Medium,2,Grocery,1,1,0,0,0,0,0,0,Moderate,1,2.3,2,8,668.9,1,3,480.3,0,7,1682.2,0,3,1395.8,0,0,3284.7,0,1,2809.5,0,11,1342.3,7.464557,79.904903,2026-05-16T15:57:02+00:00
OUT_14848,valid,Small,1,Eatery,1,0,0,0,0,1,0,0,Moderate,1,2.3,0,5,1310.1,0,0,3466.9,0,0,3053.8,0,1,2260.0,0,0,7464.7,0,0,3528.6,0,4,1305.1,7.663116,80.24009,2026-05-16T15:57:02+00:00
OUT_14849,valid,Small,1,Bakery,0,0,0,0,0,0,1,0,Moderate,1,2.3,2,9,619.1,0,1,1748.7,0,5,1274.2,0,1,2207.8,1,2,661.9,0,1,1197.5,2,17,708.0,7.529517,80.148866,2026-05-16T15:57:02+00:00
OUT_14850,valid,Small,1,Hotel,1,0,1,0,0,0,0,0,Moderate,1,2.3,1,4,900.7,0,1,1694.8,0,1,2504.9,0,1,1011.1,0,0,3756.8,1,1,712.8,1,9,914.0,7.534279,80.208821,2026-05-16T15:57:02+00:00
OUT_14851,valid,Small,1,Hotel,0,0,1,0,0,0,0,0,Moderate,1,2.3,2,3,199.6,0,0,5929.7,0,2,1300.3,0,0,7210.2,0,0,10000.0,0,4,1231.6,1,4,507.3,7.964468,79.90113,2026-05-16T15:57:02+00:00
OUT_14852,valid,Small,1,Bakery,1,0,0,0,0,0,1,0,Moderate,1,2.3,0,1,1502.4,0,1,2601.8,0,2,2240.7,0,0,3403.1,0,1,2180.6,0,3,1546.2,1,5,73.2,7.773459,80.068815,2026-05-16T15:57:02+00:00
OUT_14853,valid,Medium,2,Bakery,2,0,0,0,0,0,1,0,Moderate,1,2.3,0,2,2163.9,0,0,3015.1,0,2,1630.2,0,0,5127.3,0,0,3816.5,0,0,3231.0,0,3,1260.5,8.007163,80.168168,2026-05-16T15:57:02+00:00
OUT_14854,valid,Small,1,SMMT,0,0,0,0,0,0,0,1,Moderate,1,2.3,0,2,2158.8,0,0,4757.2,0,2,2807.5,0,0,4422.1,0,0,6726.7,0,3,1430.8,0,6,1254.9,7.864313,80.070229,2026-05-16T15:57:02+00:00
OUT_14855,valid,Small,1,Hotel,0,0,1,0,0,0,0,0,Moderate,1,2.3,0,1,1726.9,0,1,1844.0,0,4,1226.0,0,1,2791.0,0,1,1287.2,0,1,2252.1,3,12,133.9,7.740249,80.227343,2026-05-16T15:57:02+00:00
OUT_14856,valid,Large,3,Kiosk,5,0,0,0,1,0,0,0,Moderate,1,2.3,0,4,1439.7,0,0,3713.0,0,3,1035.6,0,2,1597.5,0,0,3539.7,1,4,620.2,3,8,219.3,7.821863,80.172427,2026-05-16T15:57:02+00:00
OUT_14857,valid,Medium,2,Eatery,2,0,0,0,0,1,0,0,Moderate,1,2.3,0,8,1452.8,0,2,2171.1,0,6,1170.0,0,1,2700.8,0,0,4170.3,0,3,2153.9,1,13,463.9,7.465336,80.026013,2026-05-16T15:57:02+00:00
OUT_14858,valid,Medium,2,Grocery,1,1,0,0,0,0,0,0,Moderate,1,2.3,2,4,384.8,0,0,3282.1,1,2,779.2,0,0,5746.5,0,0,4012.1,0,1,2640.5,2,5,139.3,7.870281,80.258112,2026-05-16T15:57:02+00:00
OUT_14859,valid,Large,3,Grocery,4,1,0,0,0,0,0,0,Moderate,1,2.3,0,0,3277.5,0,2,2075.0,0,2,1203.9,0,0,4738.6,0,0,4545.9,1,1,711.9,0,3,1667.5,8.049422,80.185956,2026-05-16T15:57:02+00:00
OUT_14860,valid,Small,1,Hotel,0,0,1,0,0,0,0,0,Moderate,1,2.3,2,4,426.6,0,1,2758.6,1,9,449.3,0,0,4129.2,0,0,6608.8,1,5,718.9,0,11,1250.8,7.498296,80.276658,2026-05-16T15:57:02+00:00
OUT_14861,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,0,8,1047.5,0,1,2194.9,0,4,1423.7,0,1,2627.1,0,0,7832.2,0,2,1801.8,3,20,603.6,7.603337,80.151877,2026-05-16T15:57:02+00:00
OUT_14862,valid,Medium,2,Grocery,2,1,0,0,0,0,0,0,Moderate,1,2.3,1,2,759.1,0,0,4741.7,0,1,1806.7,0,2,2820.2,0,1,1764.2,0,0,3511.0,0,5,1335.1,8.046283,79.836568,2026-05-16T15:57:02+00:00
OUT_14863,valid,Medium,2,Kiosk,2,0,0,0,1,0,0,0,Moderate,1,2.3,0,4,1438.0,0,0,5255.2,0,1,2763.6,0,1,1624.0,0,0,3642.9,0,1,1020.3,0,4,1120.6,7.979741,80.196805,2026-05-16T15:57:02+00:00
OUT_14864,valid,Large,3,Bakery,3,0,0,0,0,0,1,0,Moderate,1,2.3,0,2,2123.6,0,1,2296.2,2,4,696.5,0,0,3403.8,0,2,1578.1,0,1,2942.2,1,11,785.6,7.748231,80.227215,2026-05-16T15:57:02+00:00
OUT_14865,valid,Medium,2,Eatery,1,0,0,0,0,1,0,0,Moderate,1,2.3,0,4,1156.3,0,1,1352.5,0,4,1686.1,0,0,3798.7,0,0,7866.5,1,2,333.9,0,4,2381.7,7.889697,80.228807,2026-05-16T15:57:02+00:00
OUT_14866,valid,Small,1,Kiosk,0,0,0,0,1,0,0,0,Moderate,1,2.3,0,6,1934.8,0,0,4136.0,0,2,2404.8,1,1,644.0,0,0,4408.5,0,2,1419.7,2,7,549.4,7.809907,80.115452,2026-05-16T15:57:02+00:00
OUT_14867,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,1,4,811.1,0,2,1546.1,0,1,2574.5,0,1,1012.3,0,0,3608.7,1,1,735.0,1,9,769.8,7.53414,80.20748,2026-05-16T15:57:02+00:00
OUT_14868,valid,Large,3,Eatery,3,0,0,0,0,1,0,0,Moderate,1,2.3,1,4,862.7,1,2,791.4,0,3,1576.0,0,0,4738.2,0,0,5553.7,1,4,278.5,4,17,554.0,7.582824,80.166347,2026-05-16T15:57:02+00:00
OUT_14869,valid,Large,3,Grocery,2,1,0,0,0,0,0,0,Moderate,1,2.3,0,1,2237.9,1,1,733.0,0,3,1467.2,0,1,2910.5,0,1,2747.4,0,2,2269.3,1,6,664.4,7.596978,79.851013,2026-05-16T15:57:02+00:00
OUT_14870,valid,Medium,2,Pharmacy,1,0,0,1,0,0,0,0,Moderate,1,2.3,0,2,2171.2,0,0,3130.5,0,1,1904.8,0,0,5645.4,0,0,5340.9,0,1,1705.3,0,4,2107.7,7.931966,80.016143,2026-05-16T15:57:02+00:00
OUT_14871,valid,Medium,2,Eatery,2,0,0,0,0,1,0,0,Moderate,1,2.3,0,4,2428.1,0,1,1817.7,1,2,532.2,0,0,4367.3,0,0,6346.3,0,5,1283.5,0,1,2744.2,7.721753,79.918651,2026-05-16T15:57:02+00:00
OUT_14872,valid,Extra Large,4,Pharmacy,4,0,0,1,0,0,0,0,Moderate,1,2.3,0,8,1634.0,0,1,2394.0,1,7,754.2,0,1,2366.3,0,1,1808.4,0,2,1703.3,1,21,646.2,7.479879,79.859728,2026-05-16T15:57:02+00:00
OUT_14873,valid,Small,1,Eatery,0,0,0,0,0,1,0,0,Moderate,1,2.3,0,4,1264.7,0,1,1965.8,0,4,2142.0,0,2,1354.1,0,1,1244.8,0,2,2300.2,1,3,839.7,7.795134,80.090805,2026-05-16T15:57:02+00:00
OUT_14874,valid,Extra Large,4,SMMT,4,0,0,0,0,0,0,1,Moderate,1,2.3,0,0,3204.2,0,0,4965.8,1,2,994.2,0,1,2612.7,0,0,4518.5,1,1,600.2,1,4,985.1,8.059679,79.914188,2026-05-16T15:57:02+00:00
OUT_14875,valid,Extra Large,4,Hotel,2,0,1,0,0,0,0,0,Moderate,1,2.3,0,7,1347.3,0,1,2504.2,2,3,650.4,0,0,3222.9,0,0,6175.4,1,4,690.2,2,8,636.1,7.572755,79.990342,2026-05-16T15:57:02+00:00
OUT_14876,valid,Large,3,Bakery,5,0,0,0,0,0,1,0,Moderate,1,2.3,0,5,1353.6,0,2,1801.8,0,3,1450.7,0,1,1111.1,0,0,6529.6,1,3,742.6,3,19,592.1,7.492092,80.08321,2026-05-16T15:57:02+00:00
OUT_14877,valid,Small,1,Pharmacy,0,0,0,1,0,0,0,0,Moderate,1,2.3,0,6,1384.9,0,2,1668.2,0,8,1314.2,1,1,568.8,0,0,4597.8,0,2,1838.8,0,14,1036.3,7.53459,80.048601,2026-05-16T15:57:02+00:00
OUT_14878,valid,Medium,2,Grocery,2,1,0,0,0,0,0,0,Moderate,1,2.3,3,8,415.0,0,3,2121.2,1,3,815.0,0,0,4879.2,0,0,9120.6,0,1,1912.0,0,4,1476.5,7.923097,80.214424,2026-05-16T15:57:02+00:00
OUT_14879,valid,Small,1,Bakery,0,0,0,0,0,0,1,0,Moderate,1,2.3,0,3,1422.7,0,0,4266.1,0,1,2712.7,0,0,3777.1,0,0,9128.3,0,0,4177.9,0,6,1245.3,8.04198,80.099501,2026-05-16T15:57:02+00:00
OUT_14880,valid,Small,1,Eatery,1,0,0,0,0,1,0,0,Moderate,1,2.3,0,7,1446.6,0,7,1641.0,0,3,1136.9,0,0,4540.4,0,0,4447.2,0,3,1340.6,2,13,837.8,7.452786,80.292546,2026-05-16T15:57:02+00:00
OUT_14881,valid,Large,3,Bakery,2,0,0,0,0,0,1,0,Moderate,1,2.3,2,5,736.0,0,1,2208.2,1,1,753.7,0,1,2893.4,0,1,2978.7,0,1,2858.6,1,8,184.5,7.775743,79.80179,2026-05-16T15:57:02+00:00
OUT_14882,valid,Large,3,Grocery,2,1,0,0,0,0,0,0,Moderate,1,2.3,0,3,1105.8,0,1,2753.3,1,5,664.3,0,0,5231.6,0,0,3729.7,0,1,2754.0,1,9,917.6,7.771171,79.872431,2026-05-16T15:57:02+00:00
OUT_14883,valid,Medium,2,Pharmacy,2,0,0,1,0,0,0,0,Moderate,1,2.3,1,11,609.9,0,2,1603.4,0,4,1563.1,0,0,3335.3,0,0,3297.1,0,4,1062.0,1,15,998.0,7.501819,80.034276,2026-05-16T15:57:02+00:00
OUT_14884,valid,Large,3,SMMT,4,0,0,0,0,0,0,1,Moderate,1,2.3,0,8,1012.9,0,0,4017.7,0,5,1826.1,0,1,1824.9,0,0,6537.2,0,2,2146.9,1,10,863.6,7.651623,80.264629,2026-05-16T15:57:02+00:00
OUT_14885,valid,Large,3,SMMT,5,0,0,0,0,0,0,1,Moderate,1,2.3,0,5,1408.2,0,2,1614.1,1,5,845.0,0,2,1714.2,0,0,6104.6,0,0,3395.7,2,8,126.4,7.725851,80.276846,2026-05-16T15:57:02+00:00
OUT_14886,valid,Small,1,SMMT,0,0,0,0,0,0,0,1,Moderate,1,2.3,1,4,351.3,0,1,1097.7,2,4,179.9,0,0,3607.9,1,1,865.2,0,5,1278.0,3,6,218.5,7.594138,79.801526,2026-05-16T15:57:02+00:00
OUT_14887,valid,Medium,2,Hotel,2,0,1,0,0,0,0,0,Moderate,1,2.3,1,2,944.6,0,1,2382.4,0,2,2702.8,0,1,1525.5,0,0,3690.3,0,3,1534.8,1,6,827.4,7.754727,80.079837,2026-05-16T15:57:02+00:00
OUT_14888,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,0,4,2238.2,0,0,4505.3,0,1,1980.9,0,1,2655.2,0,0,3398.7,0,1,1707.3,0,3,1218.6,7.781689,79.955085,2026-05-16T15:57:02+00:00
OUT_14889,valid,Medium,2,Pharmacy,1,0,0,1,0,0,0,0,Moderate,1,2.3,0,4,1885.6,1,1,631.9,0,3,1158.9,0,0,3864.8,0,2,1045.4,0,1,2064.3,0,5,1130.3,7.864297,79.905858,2026-05-16T15:57:02+00:00
OUT_14890,valid,Small,1,Hotel,0,0,1,0,0,0,0,0,Moderate,1,2.3,0,3,1712.7,0,3,2001.4,0,2,1031.6,0,0,5795.1,0,0,3615.5,0,2,1601.1,1,7,791.3,7.809095,80.276327,2026-05-16T15:57:02+00:00
OUT_14891,valid,Small,1,Kiosk,0,0,0,0,1,0,0,0,Moderate,1,2.3,1,5,481.0,0,0,3051.2,0,3,1797.4,0,1,1427.2,0,0,4862.0,0,6,1558.2,0,10,1004.9,7.588087,79.983985,2026-05-16T15:57:02+00:00
OUT_14892,valid,Small,1,Grocery,2,1,0,0,0,0,0,0,Moderate,1,2.3,0,7,1283.7,0,0,3633.7,1,11,625.4,1,2,241.3,0,0,6201.4,0,2,2479.7,3,18,247.5,7.421798,79.839986,2026-05-16T15:57:02+00:00
OUT_14893,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,2,5,580.0,1,4,720.4,2,6,474.0,0,0,3782.8,0,1,1665.5,0,3,1485.4,0,11,1199.9,7.516538,79.954178,2026-05-16T15:57:02+00:00
OUT_14894,valid,Medium,2,Kiosk,2,0,0,0,1,0,0,0,Moderate,1,2.3,0,3,2705.8,0,2,2571.6,0,6,1548.9,0,0,7230.8,0,1,2356.9,0,0,3108.1,0,5,1020.3,7.906974,80.131212,2026-05-16T15:57:02+00:00
OUT_14895,valid,Small,1,Pharmacy,0,0,0,1,0,0,0,0,Moderate,1,2.3,0,2,1987.1,0,0,3065.5,0,0,3108.0,0,0,4276.7,1,1,780.9,1,1,559.0,2,3,441.7,7.981024,80.035025,2026-05-16T15:57:02+00:00
OUT_14896,valid,Small,1,Hotel,0,0,1,0,0,0,0,0,Moderate,1,2.3,0,4,1576.5,1,1,773.1,0,7,1037.6,0,0,3201.3,0,1,1462.6,0,2,2448.4,1,10,750.6,7.686729,79.974238,2026-05-16T15:57:02+00:00
OUT_14897,valid,Medium,2,Eatery,2,0,0,0,0,1,0,0,Moderate,1,2.3,0,9,1013.9,0,1,2557.1,0,3,1427.6,0,1,1927.4,0,2,2541.3,0,2,2001.8,3,16,495.1,7.50273,80.136019,2026-05-16T15:57:02+00:00
OUT_14898,valid,Small,1,Eatery,0,0,0,0,0,1,0,0,Moderate,1,2.3,0,1,2588.6,0,1,2755.1,0,1,1535.9,0,1,2050.5,0,0,6019.7,0,0,3896.4,0,6,1877.7,7.928695,80.050059,2026-05-16T15:57:02+00:00
OUT_14899,valid,Small,1,SMMT,1,0,0,0,0,0,0,1,Moderate,1,2.3,0,3,2381.0,1,2,973.9,0,4,2212.7,0,2,1933.2,0,1,2698.9,0,1,2958.0,2,13,661.0,7.583449,79.884597,2026-05-16T15:57:02+00:00
OUT_14900,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,0,1,2889.2,0,0,4462.4,0,1,1163.9,0,0,3449.2,0,0,8411.3,0,1,2059.6,0,6,1029.5,8.068101,80.082421,2026-05-16T15:57:02+00:00
OUT_14901,valid,Medium,2,Grocery,1,1,0,0,0,0,0,0,Moderate,1,2.3,1,3,563.0,0,1,2247.9,0,4,1080.0,0,0,6510.6,0,1,1809.6,0,1,1685.2,1,6,961.8,7.964521,80.27312,2026-05-16T15:57:02+00:00
OUT_14902,valid,Medium,2,Grocery,2,1,0,0,0,0,0,0,Moderate,1,2.3,1,2,654.2,1,1,757.1,1,1,416.9,0,0,4250.5,0,0,3185.2,0,2,1284.4,1,5,522.2,8.05559,79.993308,2026-05-16T15:57:02+00:00
OUT_14903,valid,Small,1,Hotel,0,0,1,0,0,0,0,0,Moderate,1,2.3,0,4,1057.2,0,1,1729.0,0,5,1914.2,0,0,3111.9,0,0,3524.6,0,0,3051.9,2,13,631.5,7.709429,80.072375,2026-05-16T15:57:02+00:00
OUT_14904,valid,Medium,2,Pharmacy,1,0,0,1,0,0,0,0,Moderate,1,2.3,0,2,2227.3,0,0,3547.2,0,2,1524.4,0,0,4917.0,0,0,4130.7,0,1,2702.0,0,3,1443.8,8.00236,80.166258,2026-05-16T15:57:02+00:00
OUT_14905,valid,Medium,2,Grocery,1,1,0,0,0,0,0,0,Moderate,1,2.3,0,6,1172.7,0,2,2651.6,0,3,1044.2,0,1,2218.8,0,1,1836.1,0,1,2778.7,1,8,491.7,7.767391,80.236111,2026-05-16T15:57:02+00:00
OUT_14906,valid,Small,1,Grocery,1,1,0,0,0,0,0,0,Moderate,1,2.3,0,5,1053.0,0,0,5462.4,0,3,1763.3,0,0,5861.3,0,0,3323.8,0,2,1232.3,0,3,1975.9,8.001759,80.230741,2026-05-16T15:57:02+00:00
OUT_14907,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,1,12,542.8,1,4,740.6,1,4,618.7,0,0,4181.9,0,2,2440.8,0,4,2297.5,1,16,708.5,7.430235,80.270269,2026-05-16T15:57:02+00:00
OUT_14908,valid,Medium,2,Bakery,2,0,0,0,0,0,1,0,Moderate,1,2.3,0,0,3094.3,0,0,5466.8,0,0,4315.5,0,0,6414.8,0,0,7286.5,0,0,3186.8,0,3,1772.4,7.926112,79.915116,2026-05-16T15:57:02+00:00
OUT_14909,valid,Small,1,Kiosk,1,0,0,0,1,0,0,0,Moderate,1,2.3,0,9,1150.6,0,0,3427.0,0,6,1140.7,1,2,442.2,0,0,5412.4,0,4,1251.9,0,7,1236.9,7.404963,80.186426,2026-05-16T15:57:02+00:00
OUT_14910,valid,Small,1,Hotel,0,0,1,0,0,0,0,0,Moderate,1,2.3,0,5,1441.1,0,2,2561.2,1,4,604.5,0,1,1291.9,1,3,712.6,0,2,1724.4,0,9,1341.7,7.665059,80.065879,2026-05-16T15:57:02+00:00
OUT_14911,valid,Large,3,Eatery,3,0,0,0,0,1,0,0,Moderate,1,2.3,0,2,1092.4,0,1,2158.9,0,0,3350.0,0,0,4468.0,0,0,7706.8,1,2,904.0,1,8,959.4,7.886277,80.049766,2026-05-16T15:57:02+00:00
OUT_14912,valid,Small,1,Eatery,0,0,0,0,0,1,0,0,Moderate,1,2.3,1,2,858.9,0,2,1033.2,0,2,1638.9,0,0,3295.3,0,0,4418.0,0,2,2161.7,1,11,784.4,7.549533,79.803083,2026-05-16T15:57:02+00:00
OUT_14913,valid,Medium,2,Hotel,2,0,1,0,0,0,0,0,Moderate,1,2.3,0,4,1792.5,1,1,975.7,0,6,1018.3,0,3,2605.5,1,1,466.2,0,0,3714.3,2,8,894.8,7.739198,79.988433,2026-05-16T15:57:02+00:00
OUT_14914,valid,Large,3,Bakery,3,0,0,0,0,0,1,0,Moderate,1,2.3,2,5,295.7,0,2,2217.4,0,1,2003.0,0,2,1541.0,0,1,1827.8,1,4,894.2,1,4,326.5,7.795093,80.16175,2026-05-16T15:57:02+00:00
OUT_14915,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,0,3,1012.2,0,2,1164.9,0,0,3089.2,0,0,3962.2,0,0,8311.4,0,3,2413.1,0,4,1538.8,7.938423,79.817862,2026-05-16T15:57:02+00:00
OUT_14916,valid,Medium,2,SMMT,1,0,0,0,0,0,0,1,Moderate,1,2.3,0,3,1668.6,0,1,1913.3,0,0,3716.1,0,0,4256.2,0,0,7288.8,1,2,761.5,0,6,1195.3,7.890521,80.046142,2026-05-16T15:57:02+00:00
OUT_14917,valid,Small,1,Eatery,0,0,0,0,0,1,0,0,Moderate,1,2.3,1,9,909.1,0,2,1663.3,0,4,2139.1,0,0,3808.6,0,0,4900.4,0,7,1056.3,0,6,1046.6,7.488711,80.195328,2026-05-16T15:57:02+00:00
OUT_14918,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,1,4,843.9,0,0,3259.4,0,1,2202.3,0,0,6786.7,0,0,4400.5,1,1,868.8,2,12,544.3,7.704218,79.860449,2026-05-16T15:57:02+00:00
OUT_14919,valid,Small,1,Grocery,1,1,0,0,0,0,0,0,Moderate,1,2.3,1,8,150.3,0,1,2453.7,0,3,1162.5,0,0,4316.2,0,1,1475.8,0,1,1514.3,1,13,645.2,7.611598,79.886271,2026-05-16T15:57:02+00:00
OUT_14920,valid,Small,1,SMMT,1,0,0,0,0,0,0,1,Moderate,1,2.3,0,5,1277.3,0,2,1510.6,1,3,745.2,0,0,6999.8,0,0,6016.8,0,2,2120.9,5,17,291.1,7.636909,80.194179,2026-05-16T15:57:02+00:00
OUT_14921,valid,Small,1,Eatery,0,0,0,0,0,1,0,0,Moderate,1,2.3,0,3,1946.0,0,1,1518.2,0,4,1309.3,0,0,4150.0,0,1,1606.8,0,2,2103.4,2,13,655.9,7.494929,79.850613,2026-05-16T15:57:02+00:00
OUT_14922,valid,Extra Large,4,Pharmacy,4,0,0,1,0,0,0,0,Moderate,1,2.3,0,7,1553.2,0,2,1193.9,1,5,831.1,1,2,877.1,0,0,4840.0,0,3,1003.1,2,18,442.2,7.426476,80.096827,2026-05-16T15:57:02+00:00
OUT_14923,valid,Medium,2,SMMT,2,0,0,0,0,0,0,1,Moderate,1,2.3,3,4,297.8,0,1,1118.7,0,6,1354.3,0,1,2878.6,0,1,2846.6,0,4,2057.0,0,6,1704.3,7.601307,79.935036,2026-05-16T15:57:02+00:00
OUT_14924,valid,Medium,2,SMMT,2,0,0,0,0,0,0,1,Moderate,1,2.3,0,6,1450.6,0,1,1885.3,0,1,2264.1,0,0,3672.3,0,0,8410.2,0,0,3499.3,0,3,1779.7,7.936548,80.206533,2026-05-16T15:57:02+00:00
OUT_14925,valid,Medium,2,Kiosk,2,0,0,0,1,0,0,0,Moderate,1,2.3,0,2,1982.5,0,2,2262.1,0,2,1120.8,0,0,6596.1,0,0,4404.7,0,4,1356.3,1,5,990.2,7.90471,79.806747,2026-05-16T15:57:02+00:00
OUT_14926,valid,Medium,2,Bakery,1,0,0,0,0,0,1,0,Moderate,1,2.3,2,9,681.0,0,5,1124.2,0,2,1508.8,1,3,790.6,0,0,3472.0,0,2,1877.8,1,6,745.2,7.484991,79.976971,2026-05-16T15:57:02+00:00
OUT_14927,valid,Medium,2,Hotel,2,0,1,0,0,0,0,0,Moderate,1,2.3,1,4,754.5,0,1,2160.7,0,1,2692.4,0,1,1981.3,0,1,2470.7,0,1,1041.4,3,8,339.2,7.840532,80.23507,2026-05-16T15:57:02+00:00
OUT_14928,valid,Large,3,Bakery,3,0,0,0,0,0,1,0,Moderate,1,2.3,2,7,167.7,0,4,2069.2,0,7,1007.4,1,2,493.3,0,0,5941.1,0,1,2332.8,4,14,372.2,7.452525,80.193454,2026-05-16T15:57:02+00:00
OUT_14929,valid,Medium,2,Kiosk,1,0,0,0,1,0,0,0,Moderate,1,2.3,0,0,4967.4,0,0,4193.3,0,1,1150.2,0,1,1085.0,0,0,5189.8,0,1,2697.0,0,2,1100.0,8.080305,80.026093,2026-05-16T15:57:02+00:00
OUT_14930,valid,Large,3,Hotel,2,0,1,0,0,0,0,0,Moderate,1,2.3,0,2,1083.6,0,0,4569.1,0,1,2933.3,0,0,4072.5,0,0,9103.0,0,0,4210.9,1,6,883.0,8.042225,80.095945,2026-05-16T15:57:02+00:00
OUT_14931,swapped_fixed,Small,1,SMMT,0,0,0,0,0,0,0,1,Moderate,1,2.3,0,0,3240.0,0,3,1839.7,0,2,1010.3,0,0,6864.7,0,0,3058.0,0,1,2908.9,1,3,678.0,7.890874,79.812518,2026-05-16T15:57:02+00:00
OUT_14932,valid,Small,1,Eatery,0,0,0,0,0,1,0,0,Moderate,1,2.3,0,2,1014.6,0,0,3672.1,1,2,498.3,0,0,9585.2,0,0,6163.1,1,3,716.6,0,4,1144.9,8.054401,80.248659,2026-05-16T15:57:02+00:00
OUT_14933,valid,Small,1,Pharmacy,0,0,0,1,0,0,0,0,Moderate,1,2.3,0,1,1776.2,0,2,1333.3,0,2,2518.8,0,0,5167.9,0,1,1346.2,1,1,406.8,0,5,1911.0,7.842818,79.932982,2026-05-16T15:57:02+00:00
OUT_14934,valid,Medium,2,Hotel,2,0,1,0,0,0,0,0,Moderate,1,2.3,0,3,1334.8,0,0,3958.3,0,1,2484.1,0,0,7111.2,0,0,4719.9,0,2,1205.7,1,7,682.4,7.722784,79.891327,2026-05-16T15:57:02+00:00
OUT_14935,valid,Medium,2,Kiosk,2,0,0,0,1,0,0,0,Moderate,1,2.3,1,6,839.1,0,1,2777.0,0,5,2281.1,0,2,2090.4,0,0,4902.8,0,2,1491.8,3,7,274.1,7.544103,80.000225,2026-05-16T15:57:02+00:00
OUT_14936,valid,Medium,2,Pharmacy,1,0,0,1,0,0,0,0,Moderate,1,2.3,1,4,819.3,0,1,2359.2,0,4,1063.2,0,0,6683.5,0,1,2006.1,0,1,1354.4,0,9,1181.6,7.962537,80.270755,2026-05-16T15:57:02+00:00
