Outlet_ID,n_months,mean_monthly_vol,std_monthly_vol,max_monthly_vol,p90_monthly_vol,p75_monthly_vol,jan_avg_vol,n_jan_months,recent_3m_avg,trend_slope,has_dec2025,n_skus,primary_distributor
OUT_09335,13,46.6951,32.0487,120.5867,83.5873,55.1151,84.2285,1,19.3454,-1.336754,0,10,DIST_C_02
OUT_14375,21,134.3577,75.1646,287.1858,238.32,207.4119,143.5191,2,37.6882,-2.175104,0,10,DIST_NW_01
OUT_16188,11,47.429,38.289,129.9827,96.13,70.2665,12.1622,1,129.9827,1.29917,1,10,DIST_NW_02
OUT_15001,26,141.2436,89.0374,340.3172,238.2295,220.9486,45.6677,1,132.3048,0.323648,0,10,DIST_NW_02
OUT_13287,20,33.1188,30.3595,118.917,82.411,36.5891,11.4346,1,21.8389,0.592086,1,10,DIST_NW_01
OUT_13456,21,54.4224,38.9608,143.2616,105.4274,83.3033,56.1168,2,89.9247,1.101614,1,10,DIST_NW_01
OUT_13183,15,49.8337,40.0151,115.1008,106.2409,83.6447,11.0438,1,63.9902,0.518776,1,10,DIST_NW_01
OUT_12089,14,41.2769,38.6599,109.8003,99.9083,73.7159,6.192,2,37.2104,1.360864,1,10,DIST_C_03
OUT_09364,11,27.5752,31.8716,116.7322,51.65,34.1425,10.7861,1,27.5752,1.340138,0,10,DIST_C_03
OUT_05237,26,134.178,74.206,267.963,217.047,190.8908,187.9673,3,88.9735,-0.949247,1,10,DIST_W_01
OUT_18088,15,41.7374,28.6196,109.0049,77.491,60.1803,44.7284,1,59.2742,-0.187182,1,10,DIST_S_02
OUT_02724,16,36.8333,26.4566,92.0507,79.0396,46.9148,46.9635,2,34.0742,-0.333061,0,10,DIST_W_01
OUT_01270,30,515.9112,180.8269,950.9244,690.1972,609.5365,500.5126,3,691.0356,2.697738,1,10,DIST_W_02
OUT_19914,15,32.9103,20.3593,75.6259,59.3601,43.8501,43.2987,2,4.7933,0.767986,0,10,DIST_S_01
OUT_07269,30,148.3976,75.7122,316.5402,246.009,207.5059,126.65,3,123.9346,-1.945789,1,10,DIST_W_03
OUT_03227,25,126.1149,67.6311,281.3222,217.6063,177.559,212.615,2,177.559,-0.188351,0,10,DIST_W_02
OUT_02274,14,28.3946,25.6731,99.1838,60.8921,25.5567,99.1838,1,6.0768,-1.068358,1,10,DIST_W_02
OUT_00961,11,32.4936,31.0012,99.3502,87.7684,37.3568,0.0,0,10.3786,-0.740325,1,10,DIST_W_02
OUT_09854,15,38.7035,31.7813,130.1078,74.2305,45.2453,16.4591,2,15.3654,-1.5327,0,10,DIST_C_03
OUT_01263,29,505.9648,184.5393,915.1649,715.8291,615.2,418.2614,3,618.8295,-0.167871,0,10,DIST_W_03
OUT_16024,15,31.8219,28.3086,110.502,72.0093,31.7795,8.3974,1,20.8771,0.046781,0,10,DIST_NW_01
OUT_13372,17,51.1721,34.5779,122.3514,98.3129,74.2763,0.0,0,73.4155,0.204081,0,10,DIST_NW_02
OUT_05650,12,48.7726,45.8936,149.186,114.402,71.8587,17.2671,1,149.186,1.303212,1,9,DIST_W_02
OUT_16365,25,35.438,30.6471,118.9327,79.329,45.7834,29.5531,3,60.091,-0.031505,1,10,DIST_NW_02
OUT_15023,21,39.1583,34.9981,109.8945,85.071,68.2632,39.434,2,93.401,-0.185754,0,10,DIST_NW_01
OUT_18957,19,48.8528,41.1718,131.6169,116.2546,77.2117,62.6718,3,20.069,-0.697778,0,10,DIST_S_02
OUT_14960,27,137.5094,61.8388,268.033,214.6735,175.9327,176.958,1,176.6013,0.726951,1,10,DIST_NW_02
OUT_12645,22,41.1846,35.0413,125.5924,101.9069,58.8379,20.5804,2,50.6733,-0.913985,0,10,DIST_C_01
OUT_14400,14,40.7316,23.3691,76.2417,72.5243,62.6267,55.7747,1,67.0159,0.104295,0,10,DIST_NW_02
OUT_08807,26,127.9205,75.9914,295.9783,215.4458,182.6438,138.1886,3,235.6035,0.480649,1,10,DIST_W_03
OUT_02535,18,41.1032,36.685,126.0353,94.0135,68.1638,0.0,0,21.8042,0.69892,0,10,DIST_W_02
OUT_11552,18,45.0651,37.927,126.9319,98.8525,81.3494,53.3862,2,126.9319,1.147066,1,10,DIST_C_02
OUT_18959,21,35.5477,33.9066,139.2697,76.2532,41.5362,32.2612,2,17.558,-1.01668,0,10,DIST_S_01
OUT_00829,17,32.4514,32.4903,109.0846,89.58,42.549,0.0,0,14.9149,-0.668818,1,10,DIST_W_02
OUT_04122,26,120.7902,74.4387,261.7911,232.6712,172.5241,97.7482,2,147.2866,1.003217,1,10,DIST_W_01
OUT_17941,18,37.756,33.0407,114.1361,89.8073,47.64,62.7022,2,37.756,-0.716428,0,10,DIST_S_01
OUT_06968,20,42.2838,28.7277,108.6845,97.7975,45.3425,31.2089,1,60.5682,0.558257,1,10,DIST_W_03
OUT_14410,14,30.2046,29.1469,105.2567,76.5474,25.2521,0.0,0,14.2609,-1.65283,0,10,DIST_NW_01
OUT_05010,21,42.4144,35.0587,127.9075,91.9281,67.6834,0.0,0,25.9205,-1.342338,1,10,DIST_W_03
OUT_05429,19,30.9474,26.7118,95.9384,84.7941,28.7883,36.6283,1,9.4699,-0.63034,0,10,DIST_W_01
OUT_03321,23,117.8394,65.5855,260.8805,207.8136,166.3971,214.329,2,102.2391,-1.49332,1,10,DIST_W_03
OUT_02971,25,140.3247,94.1526,352.7888,259.7765,191.0135,194.0229,2,142.3889,0.47104,1,10,DIST_W_03
OUT_15561,11,45.2668,33.6239,98.8683,93.5233,73.4033,0.0,0,8.8874,-0.685704,0,10,DIST_NW_02
OUT_07886,22,150.7941,78.9998,311.1964,238.9746,200.0766,112.1669,1,215.3402,3.011575,1,10,DIST_W_01
OUT_17063,16,45.2784,33.9009,107.6802,87.9395,72.1018,4.105,1,97.6382,1.097558,1,9,DIST_S_02
OUT_18988,27,124.992,72.7315,285.7132,224.1699,172.7232,235.5686,2,24.4649,-0.0187,0,10,DIST_S_02
OUT_18692,19,40.9295,40.5068,129.4743,98.4893,67.1745,0.0,0,26.5933,-0.400261,1,10,DIST_S_01
OUT_03611,15,52.8531,26.1604,89.9071,83.7538,76.3623,89.9071,1,75.9971,0.254276,0,10,DIST_W_03
OUT_11741,19,53.9564,35.1203,114.9441,105.0274,82.4204,17.5956,1,105.513,-0.11791,1,10,DIST_C_01
OUT_04366,19,52.5765,33.2927,121.272,91.6715,82.6393,0.0,0,82.6154,1.217252,1,10,DIST_W_01
OUT_09746,12,49.2918,36.5295,122.3635,87.3128,77.8934,0.0,0,40.2392,-1.215243,1,10,DIST_C_03
OUT_18699,18,35.4954,24.3136,95.0969,70.2376,48.5935,39.8987,3,27.5053,0.270272,1,10,DIST_S_02
OUT_02456,20,33.742,27.7662,89.2426,78.987,49.7107,14.6978,1,17.2066,-0.323812,1,10,DIST_W_03
OUT_13544,26,131.9664,60.1079,250.3527,217.3266,172.0766,129.8295,3,73.0559,-0.954772,0,10,DIST_NW_02
OUT_11172,27,161.5249,79.1535,290.7842,262.314,222.6136,73.1507,3,162.7068,-0.460831,1,10,DIST_C_01
OUT_04124,20,55.8806,31.6841,115.7382,97.7236,81.6363,86.6056,1,19.915,0.078525,1,10,DIST_W_03
OUT_16486,22,32.738,28.1739,96.4918,81.1469,34.0572,14.8783,2,25.9982,0.429253,0,10,DIST_NW_01
OUT_01430,16,53.5503,39.8087,147.3836,104.032,74.9905,32.0574,2,24.4139,-0.18084,1,10,DIST_W_03
OUT_12863,27,572.5806,202.7159,978.198,876.6617,664.1755,480.25,2,651.2489,-2.215682,0,10,DIST_C_03
OUT_19410,19,37.4507,36.932,159.0058,80.8455,47.3241,33.3368,2,2.9816,-0.972215,0,10,DIST_S_01
OUT_16949,12,39.2887,30.526,96.6376,92.0342,52.8775,10.1836,1,59.5719,0.227658,1,10,DIST_NW_02
OUT_12684,20,49.5384,38.4746,120.282,96.0613,79.6362,0.0,0,61.2409,-2.105145,0,10,DIST_C_02
OUT_06194,19,45.675,35.9417,135.2212,92.2983,71.3279,8.8218,1,45.675,-0.367751,0,9,DIST_W_02
OUT_15900,29,157.323,71.9516,291.5705,244.6956,213.1185,202.2423,2,138.8089,-1.620014,1,10,DIST_NW_02
OUT_17373,27,112.6424,80.5595,351.7901,221.5042,156.6282,125.0395,1,48.1536,-1.415972,1,10,DIST_S_02
OUT_13480,17,50.3669,36.6478,148.542,88.7141,73.2262,26.5562,2,29.0287,0.231702,0,10,DIST_NW_02
OUT_19782,12,31.5488,33.5242,104.523,94.3414,37.2257,7.0931,1,60.6816,0.578229,1,10,DIST_S_02
OUT_19813,17,47.832,30.8991,116.1528,86.5299,69.1228,31.2492,2,47.832,0.309608,0,10,DIST_S_01
OUT_19505,19,48.6066,32.0293,114.121,88.1155,77.2907,0.0,0,55.9134,-0.190564,1,10,DIST_S_02
OUT_13203,26,170.5652,80.9604,310.7872,274.317,215.3056,220.8323,3,133.1623,-0.49099,1,10,DIST_NW_01
OUT_07375,17,36.8568,28.8762,114.8758,71.067,42.6673,21.7242,1,36.8568,-0.741689,0,10,DIST_W_02
OUT_05623,22,40.0951,34.9434,135.7003,83.4177,45.4211,0.0,0,100.0254,0.496921,1,10,DIST_W_01
OUT_06871,19,34.1813,39.9539,149.5694,77.3749,41.8741,9.2421,1,71.9638,1.630247,1,10,DIST_W_02
OUT_05798,27,137.2936,78.3039,309.0433,247.3543,199.4908,105.453,3,146.494,0.718441,1,10,DIST_W_03
OUT_13751,24,56.531,29.4983,126.4712,86.9544,79.878,66.3644,1,81.0444,0.606809,1,10,DIST_NW_01
OUT_03776,15,35.2103,32.9676,137.768,63.7137,44.9498,48.9359,1,20.7851,-0.619576,1,10,DIST_W_02
OUT_07847,27,143.3788,72.744,305.1412,247.377,197.121,92.6102,2,198.3446,0.027714,1,10,DIST_W_03
OUT_04081,11,49.1801,35.0836,97.6648,91.4982,82.7062,57.906,2,32.0167,0.247553,1,9,DIST_W_02
OUT_08610,19,30.2853,27.69,86.92,81.8051,46.7119,0.0,0,35.8365,-0.009829,0,10,DIST_W_03
OUT_10278,18,54.5742,32.5977,108.6644,98.0235,78.5044,44.6219,2,11.15,1.191785,0,10,DIST_C_01
OUT_04245,25,135.8711,73.0963,315.3041,233.3033,177.0077,123.4842,3,223.4991,1.497858,1,10,DIST_W_01
OUT_09319,23,164.1885,80.0349,328.842,235.062,215.0162,53.9903,1,261.21,0.908234,1,10,DIST_C_02
OUT_01154,13,45.473,29.3235,118.0046,76.0357,66.998,36.4707,2,27.7697,0.079802,0,10,DIST_W_03
OUT_08352,14,54.965,39.6381,142.3627,99.1572,84.8815,78.0488,1,58.747,0.48033,1,10,DIST_W_02
OUT_16519,18,47.3371,32.7587,111.428,86.478,79.4885,17.9684,1,46.8543,0.988741,1,10,DIST_NW_01
OUT_11877,19,53.3266,34.579,134.8733,96.1758,76.5258,85.6842,2,117.5404,0.185149,1,10,DIST_C_01
OUT_07738,22,49.6312,34.1464,119.4058,97.4045,71.2269,52.9933,1,34.2638,-0.95822,1,10,DIST_W_02
OUT_08976,16,59.864,38.6746,134.5587,106.4709,90.9365,102.7697,1,78.9872,-0.887038,1,10,DIST_W_02
OUT_13604,20,38.124,26.0256,101.056,79.1771,58.8389,16.2636,2,38.124,-0.442264,0,10,DIST_NW_01
OUT_05724,15,39.7935,35.3772,122.7634,90.6882,58.8891,0.0,0,24.25,-0.553884,1,10,DIST_W_02
OUT_14249,25,125.8391,86.1931,371.5987,200.7358,186.4993,120.8959,2,184.0751,0.750857,0,10,DIST_NW_01
OUT_04034,27,149.0869,72.4484,301.2639,237.0689,198.337,93.2327,3,199.9049,0.548715,1,10,DIST_W_01
OUT_19723,16,36.3858,31.8421,106.0317,85.3107,50.9198,104.85,1,39.1127,0.930609,0,10,DIST_S_01
OUT_07074,19,47.407,42.7971,131.4818,116.0268,87.6506,41.4672,3,23.263,-1.549147,0,10,DIST_W_03
OUT_16137,18,55.8215,36.8019,126.6498,105.169,84.4097,17.9007,1,55.8215,0.883424,0,10,DIST_NW_01
OUT_05338,18,52.2223,35.7027,112.9574,95.4115,78.7397,72.462,3,78.4286,-0.425102,0,10,DIST_W_03
OUT_09350,19,39.2874,29.9447,106.7094,81.3885,67.3229,28.9278,1,45.3493,-0.149756,1,10,DIST_C_02
OUT_06403,26,568.3429,189.2493,1025.7794,799.4189,648.2322,0.0,0,707.4603,3.618759,1,10,DIST_W_01
OUT_15406,16,47.5237,31.1285,108.1706,91.6421,69.7332,24.3521,1,43.2072,-0.110391,1,10,DIST_NW_01
OUT_07900,20,51.0752,37.1531,130.3692,96.3253,87.625,28.7544,2,88.4654,0.685882,0,10,DIST_W_03
OUT_15736,25,110.2011,63.1338,216.9113,199.5729,174.0881,71.9068,2,63.9973,-1.395755,1,10,DIST_NW_01
OUT_06913,20,42.5745,32.2065,109.6656,95.7792,60.1167,15.1042,3,91.9109,0.679484,1,10,DIST_W_02
OUT_03585,17,36.5346,34.8685,130.1786,80.4472,57.9426,17.5556,1,10.9928,-0.19283,1,10,DIST_W_02
OUT_16346,14,28.4355,25.0493,85.52,72.439,32.3303,0.0,0,9.3476,-0.507876,0,10,DIST_NW_02
OUT_07116,19,47.4673,38.8305,111.0381,96.1811,83.6715,52.1916,2,95.4828,1.183667,0,10,DIST_W_03
OUT_11841,15,32.044,29.188,105.0992,76.5815,31.8709,6.4214,1,34.7876,-0.609082,1,10,DIST_C_01
OUT_15749,19,28.5223,25.8014,89.4027,71.4557,29.2144,22.9709,2,11.6192,0.360129,0,9,DIST_NW_02
OUT_03830,22,51.0636,40.0209,135.8407,111.1219,76.5464,70.657,1,30.4472,-0.065414,1,10,DIST_W_03
OUT_03943,13,40.2763,29.2479,97.2335,87.3685,48.6169,16.5134,1,40.2763,-0.411739,0,10,DIST_W_03
OUT_08440,20,41.2702,38.2962,140.5993,92.115,57.6277,38.515,3,49.937,0.093417,1,10,DIST_W_02
OUT_01459,15,38.8323,32.451,109.935,86.7316,59.7499,10.7386,2,38.8323,0.110315,0,10,DIST_W_01
OUT_19596,14,32.4684,33.31,119.8336,77.2823,43.2389,14.2108,1,32.4684,-0.321506,0,9,DIST_S_01
OUT_14489,18,39.6029,26.2304,98.2002,81.944,39.9115,14.0879,2,54.1792,0.343671,0,10,DIST_NW_02
OUT_12085,14,47.1212,41.0315,147.2566,97.6845,72.566,0.0,0,95.0684,0.069259,1,10,DIST_C_03
OUT_01056,19,119.2576,76.2613,342.906,211.7374,142.8798,160.048,3,42.9778,-3.650038,0,10,DIST_W_02
OUT_19037,19,38.3934,33.0791,151.5776,66.1599,49.3029,7.0986,1,12.989,-0.447674,1,10,DIST_S_02
OUT_04655,20,30.2675,21.1431,72.9947,61.902,55.004,72.9947,1,13.0703,0.20839,1,10,DIST_W_03
OUT_10881,16,38.8358,34.875,94.4855,89.0995,75.9016,49.6248,2,8.1047,-0.393035,0,10,DIST_C_02
OUT_00446,22,46.2894,40.6413,128.5551,98.9484,86.0625,39.823,3,11.3059,-0.192117,1,10,DIST_W_02
OUT_10477,20,41.2154,31.1861,105.419,91.4621,64.0208,43.8157,1,11.9588,-1.286144,0,10,DIST_C_01
OUT_15527,29,131.2994,77.0032,375.9078,216.9163,168.0682,111.6621,3,145.0285,1.452369,1,10,DIST_NW_02
OUT_05413,19,41.3312,34.2454,107.7872,93.8361,71.1379,19.2389,2,90.8351,0.355932,1,10,DIST_W_01
OUT_18193,21,41.531,40.7044,125.3842,108.0567,42.9019,42.9019,1,22.2481,-0.12976,1,10,DIST_S_02
OUT_12749,18,40.8665,35.623,148.4429,81.5323,60.7727,24.7949,2,47.782,1.147739,0,10,DIST_C_03
OUT_16766,25,109.0701,63.869,225.6841,205.9912,152.6841,103.836,3,176.287,-0.079454,1,10,DIST_NW_02
OUT_08903,13,29.1184,23.6051,82.6993,64.6193,43.7903,18.4609,1,29.1184,0.837034,0,9,DIST_W_03
OUT_02379,27,138.6978,72.8479,309.5391,229.2693,193.4705,208.9744,2,68.1682,-2.493544,1,10,DIST_W_03
OUT_11440,20,44.7902,27.1047,88.2294,82.6798,70.2859,43.7357,2,26.2448,-0.520075,1,10,DIST_C_01
OUT_03390,18,43.8965,29.7241,97.1969,88.3703,65.5717,36.0619,1,48.3204,0.686813,1,10,DIST_W_03
OUT_05715,17,28.7381,25.6465,84.1368,74.685,38.3208,7.2744,1,48.6154,0.723919,1,10,DIST_W_02
OUT_14631,30,557.6449,176.6256,891.9841,834.706,661.4973,476.3065,2,666.3446,-0.360805,1,10,DIST_NW_01
OUT_18311,14,42.7692,21.0883,85.4328,67.1997,57.6675,44.1949,2,42.7692,0.167597,0,10,DIST_S_01
OUT_15371,22,34.6133,26.292,92.5813,77.9012,47.695,29.076,2,26.4832,-0.919014,1,10,DIST_NW_02
OUT_04426,20,47.2062,36.5076,132.7249,100.3023,62.3603,77.3565,2,18.1125,0.919899,0,10,DIST_W_01
OUT_06670,15,37.5978,34.1938,115.3095,89.8216,58.0382,30.5856,1,14.2816,-0.130411,0,10,DIST_W_03
OUT_08888,15,34.4654,19.4795,66.8576,63.8759,51.8063,58.0739,1,34.4654,0.738918,0,10,DIST_W_01
OUT_14827,13,30.7579,14.3253,66.2625,43.6217,40.0767,22.6176,1,13.4665,-0.526375,0,10,DIST_NW_02
OUT_14660,18,38.2136,22.2853,88.0017,76.3878,49.1517,33.8221,2,34.1182,-0.442306,1,10,DIST_NW_01
OUT_01909,19,48.4122,44.5009,138.2795,116.5138,84.0728,0.0,0,71.9602,0.346665,1,10,DIST_W_01
OUT_17872,22,62.0785,34.404,124.6754,113.6415,87.4555,59.4862,3,88.7401,0.617749,1,10,DIST_S_02
OUT_01438,22,47.6192,28.498,101.4459,87.3524,67.2227,10.4169,2,52.6128,0.891641,1,10,DIST_W_01
OUT_00557,15,33.5865,26.4429,75.9451,73.5268,55.7909,67.3703,1,39.4148,-0.232101,1,10,DIST_W_03
OUT_15130,20,45.6844,36.4053,135.4382,86.6317,79.4057,5.4635,1,58.7501,0.090729,1,10,DIST_NW_01
OUT_18116,12,37.4114,29.0173,103.0997,76.1294,54.2849,0.0,0,11.1183,-0.048398,0,10,DIST_S_02
OUT_12236,22,37.125,28.7841,100.9507,74.3343,52.9903,6.6359,1,39.2674,0.069524,1,10,DIST_C_02
OUT_11932,16,66.9851,34.1724,117.4997,101.2716,96.2658,42.6289,2,86.3077,0.847624,0,10,DIST_C_01
OUT_13886,14,49.8896,23.5915,92.0864,79.5611,68.4371,0.0,0,65.5304,0.607283,1,10,DIST_NW_01
OUT_10641,20,137.9493,77.5192,296.6109,242.6817,180.7218,159.3473,2,246.2941,0.836437,0,10,DIST_C_02
OUT_14600,33,545.3053,160.1506,969.5203,668.3946,634.5221,597.5303,3,460.6319,-5.613579,1,10,DIST_NW_02
OUT_05791,15,36.7779,25.6569,91.8645,74.1038,52.4395,13.9071,2,26.4467,0.057749,0,10,DIST_W_03
OUT_18681,21,37.1457,28.5459,123.9106,73.743,53.2781,19.9817,2,53.7923,-0.353633,1,10,DIST_S_01
OUT_00896,17,49.0009,27.3082,95.9426,75.5836,72.0284,72.8268,1,67.0993,0.525069,0,10,DIST_W_03
OUT_12709,25,154.001,75.7921,291.5431,252.5277,216.3842,226.1937,1,142.7609,0.899716,1,10,DIST_C_02
OUT_16313,14,24.9626,15.9777,66.603,42.5568,28.2389,23.056,1,24.9626,0.293216,0,10,DIST_NW_02
OUT_08714,25,133.4181,68.6991,250.357,220.1307,182.5355,37.0734,2,193.4626,1.262501,1,10,DIST_W_01
OUT_08573,27,166.5312,87.0507,305.1684,284.4865,240.1674,147.2514,2,129.1427,-1.502523,1,10,DIST_W_01
OUT_06395,19,33.2615,28.3218,110.663,71.815,41.6699,12.4214,2,67.7529,0.395057,0,10,DIST_W_02
OUT_10979,15,40.1052,26.8587,88.3685,79.4169,66.9442,71.1186,1,19.3132,-0.166949,1,10,DIST_C_02
OUT_11284,19,44.8156,39.6777,154.3531,99.2305,55.7774,49.8656,3,92.0477,1.01096,1,10,DIST_C_02
OUT_17963,27,132.0267,88.9252,333.3852,273.1543,203.418,295.8843,3,146.2416,-0.74857,0,10,DIST_S_02
OUT_03058,14,46.173,29.4187,106.6533,91.6773,60.5553,41.8705,1,11.7233,-0.150663,1,10,DIST_W_03
OUT_18441,18,40.8643,35.9447,132.6048,96.7383,47.0527,71.5303,3,48.6545,0.492172,1,10,DIST_S_01
OUT_08196,22,105.4341,59.3693,221.6068,196.428,131.2546,165.4489,3,105.4341,-1.819303,0,10,DIST_W_03
OUT_15423,18,145.3435,74.4899,308.2556,218.4096,183.5747,183.84,1,190.881,-1.786125,0,10,DIST_NW_01
OUT_19825,15,40.4103,41.158,152.7826,87.7835,62.2759,17.015,1,77.4345,0.648117,0,10,DIST_S_01
OUT_16816,21,55.4769,32.5173,120.0595,101.8987,80.0769,80.0769,1,66.8027,0.290357,0,10,DIST_NW_02
OUT_05907,26,121.1697,87.3848,317.0971,247.6207,183.7687,49.9386,2,245.464,3.260814,1,10,DIST_W_03
OUT_04774,28,119.152,74.9149,317.1662,211.1579,172.9887,124.2285,3,145.0572,-0.107025,1,10,DIST_W_02
OUT_02069,16,43.5091,29.2072,95.8691,90.9035,54.3138,31.2051,1,90.9035,0.569047,0,10,DIST_W_02
OUT_11147,20,50.3923,36.3046,163.1122,95.0321,65.3811,12.9615,2,55.1879,0.49926,0,10,DIST_C_03
OUT_13993,19,32.3679,22.9604,86.2383,65.8619,37.3447,15.1213,1,8.9744,-0.205669,1,10,DIST_NW_02
OUT_08095,19,46.8462,34.2864,109.0199,94.168,76.9274,34.1537,2,60.5405,0.10888,1,10,DIST_W_01
OUT_00762,14,46.3943,33.3036,106.6468,96.4782,67.3435,56.2966,2,98.9966,1.628615,0,10,DIST_W_03
OUT_13853,17,40.4946,32.9364,129.7534,83.309,43.7081,9.4899,1,29.2166,0.109759,1,10,DIST_NW_01
OUT_06726,23,109.4504,76.6616,258.6308,231.8894,168.7864,36.7702,2,58.1829,-0.534966,0,10,DIST_W_01
OUT_17714,19,35.1481,29.4931,115.1961,84.4449,39.8156,23.3313,1,27.7673,-0.16051,1,10,DIST_S_02
OUT_00545,24,123.2993,85.2847,324.9984,239.1904,170.7392,86.6723,3,171.0083,1.285871,0,10,DIST_W_02
OUT_02803,13,42.571,25.0737,79.7315,76.9522,64.4925,20.655,2,64.4925,0.237008,0,10,DIST_W_01
OUT_19752,19,44.6685,33.6263,110.539,95.4123,71.2008,92.4682,2,40.8834,0.628891,0,10,DIST_S_02
OUT_02960,23,106.2532,80.8798,321.4622,216.269,157.8662,128.9789,2,48.9746,-0.52883,0,10,DIST_W_02
OUT_14561,21,130.2741,79.3271,302.7154,227.7896,191.7723,0.0,0,169.7049,-1.60171,0,10,DIST_NW_02
OUT_00444,25,124.2645,80.7677,316.5989,257.0292,167.2746,159.1652,2,119.933,-3.064489,1,10,DIST_W_01
OUT_13280,25,154.7961,61.3594,254.503,225.0492,200.7126,67.2341,1,175.6688,0.950485,1,10,DIST_NW_01
OUT_14862,25,131.2361,72.9007,297.1257,206.0074,175.5776,42.0227,2,160.3282,1.645299,1,10,DIST_NW_02
OUT_12454,22,50.2096,34.9365,147.227,82.89,76.1813,54.1429,3,49.495,0.279442,1,10,DIST_C_03
OUT_18893,19,38.9661,35.0254,126.551,84.7523,48.0341,116.5526,1,19.8572,-1.615845,0,10,DIST_S_02
OUT_19296,30,129.6701,77.816,333.2265,241.5805,173.7397,204.6228,2,81.158,0.097307,1,10,DIST_S_01
OUT_13691,29,138.6188,67.9661,273.7452,205.2805,195.2745,188.4594,3,161.5123,0.4638,1,10,DIST_NW_02
OUT_10348,15,47.1885,27.3479,91.7987,89.4617,64.082,0.0,0,37.2901,-1.01378,1,10,DIST_C_03
OUT_15754,25,157.5463,66.3128,276.7869,244.9687,196.3575,91.6804,3,254.4872,2.678907,1,10,DIST_NW_01
OUT_17650,18,42.359,43.5726,156.589,101.5149,50.7016,53.5374,1,16.579,-1.50948,1,10,DIST_S_02
OUT_00509,26,153.7779,61.1798,279.0517,216.5841,196.5273,165.3699,3,153.7779,0.106282,0,10,DIST_W_01
OUT_08617,20,40.2326,32.9281,116.5426,85.1545,71.9057,15.4939,2,76.0451,0.267943,1,10,DIST_W_01
OUT_07508,15,31.678,23.2056,88.3997,60.9619,41.5193,53.3333,2,29.944,-0.297254,0,10,DIST_W_03
OUT_03241,15,39.731,32.2897,127.3046,78.0071,51.7387,54.3664,2,39.731,-0.930088,0,10,DIST_W_01
OUT_13771,17,48.2195,37.1517,131.7538,97.9076,75.5264,46.9333,3,41.7142,-0.475341,0,10,DIST_NW_02
OUT_14793,12,46.7388,37.7532,136.7881,106.7333,55.5573,0.0,0,95.6763,1.835517,1,10,DIST_NW_01
OUT_18374,23,41.9693,31.5981,123.6791,87.0202,70.8568,78.4494,2,47.3103,-1.10665,0,10,DIST_S_02
OUT_16984,13,41.971,29.8972,124.1344,65.6498,55.7378,66.0035,1,33.4571,-0.132629,1,10,DIST_NW_02
OUT_12886,21,121.6402,70.5881,287.9973,204.2929,175.1056,137.7803,2,180.7173,-0.238974,0,10,DIST_C_02
OUT_03605,22,36.5606,29.6318,113.9493,77.4023,56.1237,52.1347,2,5.8653,-0.980861,0,10,DIST_W_01
OUT_17869,26,120.1915,65.5056,314.1662,199.2755,158.1912,132.1443,3,49.5552,-0.799187,1,10,DIST_S_01
OUT_12321,20,45.0315,31.8491,111.1796,83.7415,70.5855,19.1152,1,29.7597,1.184692,0,10,DIST_C_01
OUT_03758,20,27.4737,22.2102,84.6408,63.2707,29.7581,12.1316,2,24.6161,-0.234883,0,10,DIST_W_03
OUT_11083,19,137.8442,82.5061,335.8895,226.4515,202.3997,39.1984,1,67.4885,-0.049815,1,10,DIST_C_01
OUT_04231,27,142.572,77.5332,335.5454,252.637,181.2078,166.3558,2,63.2115,-1.64241,1,10,DIST_W_02
OUT_05674,19,47.698,36.2892,145.9351,98.786,62.9449,47.0438,2,14.8953,0.611105,0,10,DIST_W_01
OUT_13198,26,147.6049,75.8091,296.8319,219.9703,203.0108,172.843,2,200.7454,-1.171366,1,10,DIST_NW_01
OUT_09858,15,47.198,39.2761,135.416,104.4782,65.0553,21.158,1,20.7874,-0.081178,1,10,DIST_C_03
OUT_02708,22,43.711,33.8684,120.9833,98.2812,68.1444,27.9591,2,2.8211,0.147539,0,10,DIST_W_01
OUT_01187,15,30.7407,33.232,126.9842,71.5328,34.1656,24.1109,2,28.8956,-0.954778,1,10,DIST_W_01
OUT_11081,24,163.9689,83.6405,310.1924,258.8503,226.9805,123.0595,2,176.3898,1.652894,1,10,DIST_C_03
OUT_11654,13,44.7276,39.2452,135.4759,92.9791,75.6144,48.9959,2,31.5949,0.054536,1,10,DIST_C_03
OUT_02067,21,29.7332,25.472,87.3918,69.2642,34.7004,19.2644,2,13.2438,-0.599148,1,10,DIST_W_03
OUT_06970,12,19.9503,20.5238,83.9776,28.709,19.3624,0.0,0,16.1785,-0.626888,0,10,DIST_W_02
OUT_03989,25,34.4764,30.7358,122.1592,80.6817,42.8203,33.6185,3,8.8051,-1.084386,0,10,DIST_W_02
OUT_17700,13,41.983,34.7984,111.5645,100.7078,50.65,0.0,0,63.3814,0.986607,1,10,DIST_S_02
OUT_01001,14,42.6228,30.4242,102.5354,76.8412,68.7728,0.0,0,40.0011,-0.213482,0,10,DIST_W_01
OUT_04398,16,35.0605,18.7439,71.6905,65.4843,46.7184,0.0,0,42.876,-0.361424,1,10,DIST_W_01
OUT_06319,22,156.0583,77.8297,311.5227,254.2093,207.6524,66.4378,1,134.2996,0.827353,0,10,DIST_W_03
OUT_02490,25,130.1287,73.8157,299.6237,230.9813,172.7652,255.1026,1,93.5031,0.916996,1,10,DIST_W_01
