Outlet_ID,status,orig_lat,orig_lon
OUT_18499,valid,6.247328,80.489999
OUT_18500,valid,5.901146,80.49323
OUT_18501,swapped_fixed,80.559474,6.172749
OUT_18502,valid,6.288153,80.25673
OUT_18503,valid,6.270104,80.238249
OUT_18504,valid,5.936282,80.389666
OUT_18505,valid,6.048545,80.243989
OUT_18506,valid,6.017494,80.490439
OUT_18507,valid,6.083687,80.555121
OUT_18508,valid,6.034044,80.400182
OUT_18509,valid,6.15305,80.333971
OUT_18510,valid,6.032422,80.444301
OUT_18511,valid,6.122337,80.587362
OUT_18512,valid,6.194224,80.418129
OUT_18513,valid,6.008191,80.32673
OUT_18514,valid,6.28352,80.376808
OUT_18515,valid,6.032209,80.370791
OUT_18516,valid,6.094355,80.526243
OUT_18517,valid,6.065934,80.581769
OUT_18518,valid,6.115481,80.411895
OUT_18519,valid,6.232298,80.459805
OUT_18520,valid,6.23831,80.44066
OUT_18521,valid,6.091458,80.345992
OUT_18522,valid,6.290978,80.365995
OUT_18523,valid,6.219318,80.215774
OUT_18524,valid,5.951584,80.315779
OUT_18525,valid,6.098613,80.216374
OUT_18526,valid,6.297633,80.22425
OUT_18527,valid,5.95633,80.20599
OUT_18528,valid,6.186887,80.24819
OUT_18529,valid,6.228659,80.302271
OUT_18530,valid,5.934341,80.507981
OUT_18531,valid,5.996059,80.250686
OUT_18532,valid,6.265568,80.347497
OUT_18533,valid,6.209175,80.219603
OUT_18534,valid,6.239613,80.282602
OUT_18535,valid,6.123259,80.515017
OUT_18536,valid,6.127485,80.291359
OUT_18537,valid,6.088703,80.453246
OUT_18538,valid,6.227064,80.557802
OUT_18539,valid,5.931702,80.494955
OUT_18540,valid,6.292112,80.321278
OUT_18541,valid,6.082101,80.319375
OUT_18542,valid,6.159095,80.485699
OUT_18543,valid,5.971901,80.384391
OUT_18544,valid,5.90329,80.449126
OUT_18545,valid,6.026914,80.563315
OUT_18546,valid,6.217202,80.529121
OUT_18547,valid,5.91391,80.481526
OUT_18548,valid,6.177629,80.252028
OUT_18549,valid,6.121116,80.304368
OUT_18550,valid,6.137555,80.468976
OUT_18551,valid,6.18003,80.510293
OUT_18552,valid,6.129452,80.391599
OUT_18553,valid,6.219588,80.455092
OUT_18554,valid,6.200728,80.330692
OUT_18555,valid,5.996523,80.421115
OUT_18556,valid,6.019612,80.25775
OUT_18557,valid,5.964869,80.486472
OUT_18558,valid,6.256957,80.593837
OUT_18559,valid,6.202498,80.341526
OUT_18560,valid,5.906108,80.536298
OUT_18561,valid,5.959991,80.469204
OUT_18562,valid,5.914768,80.331451
OUT_18563,valid,6.12987,80.370239
OUT_18564,valid,6.110114,80.453837
OUT_18565,valid,6.282654,80.266739
OUT_18566,swapped_fixed,80.512937,6.246072
OUT_18567,valid,5.908615,80.22514
OUT_18568,valid,6.087774,80.216745
OUT_18569,valid,6.264071,80.508816
OUT_18570,valid,6.190886,80.41175
OUT_18571,valid,5.936726,80.353342
OUT_18572,valid,5.989572,80.319431
OUT_18573,valid,6.098512,80.536865
OUT_18574,valid,6.236743,80.366023
OUT_18575,valid,6.299817,80.269392
OUT_18576,valid,6.202673,80.266301
OUT_18577,valid,6.108225,80.233128
OUT_18578,valid,5.90451,80.544107
OUT_18579,valid,6.008721,80.582591
OUT_18580,valid,6.174902,80.596123
OUT_18581,valid,6.233775,80.581844
OUT_18582,valid,6.204035,80.564394
OUT_18583,valid,6.136057,80.36896
OUT_18584,valid,6.230332,80.469431
OUT_18585,valid,6.231995,80.234153
OUT_18586,valid,6.137611,80.443538
OUT_18587,valid,6.114993,80.406003
OUT_18588,valid,6.048039,80.25072
OUT_18589,valid,5.90418,80.556109
OUT_18590,valid,6.265634,80.59503
OUT_18591,valid,6.198319,80.518449
OUT_18592,valid,6.281141,80.260826
OUT_18593,valid,6.184039,80.296205
OUT_18594,valid,6.257941,80.287211
OUT_18595,valid,6.244261,80.470637
OUT_18596,valid,5.926721,80.262843
OUT_18597,valid,5.935955,80.410889
OUT_18598,valid,5.920571,80.491582
OUT_18599,valid,5.948964,80.528197
OUT_18600,valid,6.187969,80.555632
OUT_18601,valid,6.0626,80.378162
OUT_18602,valid,5.927938,80.41836
OUT_18603,valid,5.923693,80.509151
OUT_18604,valid,6.135135,80.219492
OUT_18605,valid,5.979604,80.419926
OUT_18606,valid,5.957692,80.525872
OUT_18607,valid,6.093779,80.342684
OUT_18608,valid,6.176149,80.47154
OUT_18609,valid,6.059665,80.529662
OUT_18610,valid,5.926851,80.461097
OUT_18611,valid,6.123388,80.508873
OUT_18612,valid,6.243796,80.530313
OUT_18613,valid,5.962077,80.5126
OUT_18614,valid,6.156225,80.446792
OUT_18615,valid,6.079629,80.20584
OUT_18616,valid,6.104862,80.597651
OUT_18617,valid,5.91932,80.416533
OUT_18618,valid,5.935151,80.308159
OUT_18619,valid,6.163682,80.515479
OUT_18620,valid,6.165289,80.324609
OUT_18621,valid,6.118613,80.534585
OUT_18622,valid,6.005107,80.453339
OUT_18623,valid,6.115463,80.583587
OUT_18624,valid,5.962212,80.310083
OUT_18625,valid,6.092588,80.293598
OUT_18626,valid,6.145202,80.381707
OUT_18627,valid,6.063043,80.310612
OUT_18628,valid,6.045169,80.23017
OUT_18629,valid,5.90798,80.400351
OUT_18630,valid,6.116124,80.296368
OUT_18631,valid,6.175678,80.433366
OUT_18632,valid,5.904944,80.35189
OUT_18633,valid,6.03567,80.285917
OUT_18634,swapped_fixed,80.395366,6.052797
OUT_18635,valid,6.201755,80.310626
OUT_18636,valid,6.236526,80.439311
OUT_18637,valid,6.258277,80.277256
OUT_18638,valid,6.180714,80.472797
OUT_18639,valid,6.163362,80.262316
OUT_18640,valid,5.986749,80.209137
OUT_18641,valid,6.113744,80.302177
OUT_18642,valid,6.151164,80.382022
OUT_18643,valid,6.23218,80.597457
OUT_18644,valid,6.16495,80.455436
OUT_18645,valid,6.227312,80.493388
OUT_18646,valid,6.216473,80.590321
OUT_18647,valid,6.076109,80.572449
OUT_18648,valid,6.194811,80.299741
OUT_18649,valid,6.114554,80.477972
OUT_18650,valid,6.101111,80.234025
OUT_18651,valid,6.144458,80.591108
OUT_18652,valid,5.948151,80.284571
OUT_18653,valid,5.981156,80.332954
OUT_18654,valid,6.084807,80.335196
OUT_18655,valid,6.002335,80.311986
OUT_18656,valid,5.933891,80.559593
OUT_18657,valid,6.186992,80.293832
OUT_18658,valid,6.112779,80.532021
OUT_18659,valid,6.253859,80.419553
OUT_18660,valid,6.082631,80.243197
OUT_18661,valid,5.965788,80.455638
OUT_18662,valid,6.17089,80.556251
OUT_18663,valid,6.043835,80.50566
OUT_18664,valid,6.01183,80.529445
OUT_18665,valid,6.07028,80.275445
OUT_18666,valid,6.196396,80.228909
OUT_18667,valid,6.178449,80.441205
OUT_18668,valid,6.249785,80.275975
OUT_18669,valid,5.958304,80.579309
OUT_18670,valid,5.913233,80.544944
OUT_18671,valid,6.134119,80.5827
OUT_18672,valid,5.963452,80.436801
OUT_18673,valid,6.248563,80.419089
OUT_18674,valid,6.084027,80.290817
OUT_18675,valid,6.223839,80.53132
OUT_18676,valid,6.239443,80.551091
OUT_18677,valid,6.127679,80.431667
OUT_18678,valid,6.218675,80.450514
OUT_18679,valid,5.993152,80.431428
OUT_18680,valid,5.989832,80.327138
OUT_18681,valid,6.09107,80.468981
OUT_18682,valid,6.096286,80.426418
OUT_18683,swapped_fixed,80.516414,6.195823
OUT_18684,valid,5.965995,80.591994
OUT_18685,valid,6.246076,80.577028
OUT_18686,valid,6.052797,80.360225
OUT_18687,valid,6.000825,80.490555
OUT_18688,valid,6.106116,80.3232
OUT_18689,valid,5.905565,80.228647
OUT_18690,valid,6.241651,80.319249
OUT_18691,valid,6.018514,80.406941
OUT_18692,valid,5.915972,80.296568
OUT_18693,valid,5.97869,80.418531
OUT_18694,valid,6.213247,80.375952
OUT_18695,valid,6.044632,80.223895
OUT_18696,valid,5.939651,80.393762
OUT_18697,valid,6.116284,80.295334
OUT_18698,valid,6.0749,80.331306
OUT_18699,valid,6.135727,80.424527
OUT_18700,valid,5.941869,80.576776
OUT_18701,valid,6.240333,80.259339
OUT_18702,valid,5.907106,80.419858
OUT_18703,valid,5.961048,80.417689
OUT_18704,valid,6.010998,80.352993
OUT_18705,valid,6.039037,80.252688
OUT_18706,valid,6.153595,80.204987
OUT_18707,valid,6.15885,80.326618
OUT_18708,valid,6.012426,80.486561
OUT_18709,valid,6.194713,80.292042
OUT_18710,valid,6.025599,80.35009
OUT_18711,valid,6.197506,80.585841
OUT_18712,valid,6.132629,80.463236
OUT_18713,valid,6.019006,80.524546
OUT_18714,valid,5.982602,80.543963
OUT_18715,valid,6.038342,80.266344
OUT_18716,valid,6.241663,80.239259
OUT_18717,valid,6.277953,80.495981
OUT_18718,valid,6.249267,80.359171
OUT_18719,valid,5.981771,80.216412
OUT_18720,valid,6.265929,80.508896
OUT_18721,valid,6.293338,80.479064
OUT_18722,valid,6.215358,80.43058
OUT_18723,valid,6.181903,80.529861
OUT_18724,valid,5.958218,80.50664
OUT_18725,valid,6.196298,80.3514
OUT_18726,valid,6.071184,80.454449
OUT_18727,valid,6.219632,80.494977
OUT_18728,valid,6.006032,80.207493
OUT_18729,valid,5.947378,80.377836
OUT_18730,valid,6.176764,80.51328
OUT_18731,valid,6.288314,80.3572
OUT_18732,valid,6.141925,80.568947
OUT_18733,valid,5.933467,80.394686
OUT_18734,valid,6.226863,80.418583
OUT_18735,valid,6.291054,80.532825
OUT_18736,valid,6.210873,80.297777
OUT_18737,valid,5.993105,80.412052
OUT_18738,valid,5.933387,80.247856
OUT_18739,valid,6.163655,80.461593
OUT_18740,valid,5.916096,80.458332
OUT_18741,valid,6.127044,80.561304
OUT_18742,valid,5.975283,80.487853
OUT_18743,valid,6.188605,80.567699
OUT_18744,valid,6.178714,80.388033
OUT_18745,valid,6.296157,80.234067
OUT_18746,valid,6.135919,80.352982
OUT_18747,valid,6.251206,80.46277
OUT_18748,valid,6.148837,80.348737
OUT_18749,valid,5.967885,80.237497
OUT_18750,valid,6.144998,80.247038
OUT_18751,valid,6.020521,80.489482
OUT_18752,valid,6.180321,80.311491
OUT_18753,valid,6.058138,80.39703
OUT_18754,valid,6.259883,80.496638
OUT_18755,valid,6.108796,80.573254
OUT_18756,valid,6.025372,80.349673
OUT_18757,valid,6.22944,80.549335
OUT_18758,valid,6.173507,80.360975
OUT_18759,valid,6.134983,80.43199
OUT_18760,valid,6.207373,80.541299
OUT_18761,valid,6.206576,80.366066
OUT_18762,valid,5.912118,80.373882
OUT_18763,valid,6.189447,80.355928
OUT_18764,valid,6.159021,80.315516
OUT_18765,valid,6.085125,80.529311
OUT_18766,valid,6.292914,80.537925
OUT_18767,valid,6.198499,80.274251
OUT_18768,valid,6.289991,80.486617
OUT_18769,valid,6.181688,80.32843
OUT_18770,valid,6.22286,80.518899
OUT_18771,valid,6.260195,80.388171
OUT_18772,valid,6.273291,80.326849
OUT_18773,valid,6.217662,80.390509
OUT_18774,valid,6.101472,80.25274
OUT_18775,valid,6.067505,80.433454
OUT_18776,valid,6.055438,80.299732
OUT_18777,valid,6.244011,80.228493
OUT_18778,valid,6.227979,80.291954
OUT_18779,valid,6.186478,80.243774
OUT_18780,valid,6.088713,80.494
OUT_18781,valid,6.151213,80.558177
OUT_18782,valid,6.126406,80.207862
OUT_18783,valid,6.0127,80.459806
OUT_18784,valid,6.030679,80.204012
OUT_18785,valid,6.059001,80.340729
OUT_18786,valid,6.105787,80.406537
OUT_18787,valid,5.983848,80.469665
OUT_18788,valid,5.954775,80.592342
OUT_18789,valid,5.905875,80.287595
OUT_18790,valid,6.094972,80.291481
OUT_18791,valid,6.176711,80.370157
OUT_18792,valid,6.027977,80.320482
OUT_18793,valid,5.973483,80.474307
OUT_18794,valid,6.171923,80.451272
OUT_18795,valid,5.972404,80.332987
OUT_18796,valid,5.94258,80.309589
OUT_18797,valid,6.11126,80.442143
OUT_18798,valid,6.214582,80.434729
OUT_18799,valid,6.088531,80.569005
OUT_18800,valid,6.074635,80.469551
OUT_18801,valid,6.044243,80.409745
OUT_18802,valid,6.255391,80.316844
OUT_18803,valid,6.110775,80.540209
OUT_18804,valid,6.056594,80.25713
OUT_18805,valid,6.081699,80.237232
OUT_18806,valid,6.161716,80.445235
OUT_18807,valid,5.923605,80.518854
OUT_18808,valid,5.923589,80.536662
OUT_18809,valid,6.257104,80.324761
OUT_18810,valid,6.052076,80.376826
OUT_18811,valid,5.947775,80.368403
OUT_18812,valid,6.1753,80.298066
OUT_18813,valid,6.242538,80.55545
OUT_18814,valid,6.293687,80.273882
OUT_18815,valid,6.212437,80.327236
OUT_18816,valid,6.078788,80.554758
OUT_18817,valid,6.172386,80.270753
OUT_18818,valid,5.970722,80.232402
OUT_18819,valid,6.201906,80.510672
OUT_18820,valid,6.231222,80.290187
OUT_18821,valid,5.980167,80.4496
OUT_18822,valid,5.93949,80.370429
OUT_18823,valid,6.091854,80.511406
OUT_18824,valid,5.909358,80.468091
OUT_18825,valid,6.149551,80.238854
OUT_18826,valid,6.220857,80.469801
OUT_18827,valid,6.254753,80.236941
OUT_18828,valid,5.96153,80.464247
OUT_18829,valid,6.11899,80.465213
OUT_18830,valid,6.016477,80.391194
OUT_18831,valid,6.139209,80.44968
OUT_18832,valid,6.152855,80.364821
OUT_18833,valid,6.174262,80.539965
OUT_18834,valid,6.067691,80.248451
OUT_18835,valid,6.185411,80.57047
OUT_18836,valid,6.047383,80.219098
OUT_18837,valid,6.025238,80.434443
OUT_18838,valid,6.09323,80.236135
OUT_18839,valid,6.161565,80.32724
OUT_18840,valid,6.097217,80.255278
OUT_18841,valid,6.189101,80.378939
OUT_18842,valid,6.27749,80.310835
OUT_18843,valid,6.121267,80.44345
OUT_18844,valid,6.143008,80.279639
OUT_18845,valid,6.203849,80.24792
OUT_18846,valid,6.212518,80.232223
OUT_18847,valid,6.185373,80.467793
OUT_18848,valid,6.188479,80.462714
OUT_18849,valid,6.127685,80.505053
OUT_18850,valid,5.988432,80.428917
OUT_18851,valid,6.107994,80.409493
OUT_18852,valid,5.938635,80.564284
OUT_18853,valid,6.279334,80.322331
OUT_18854,valid,6.173429,80.310422
OUT_18855,valid,6.007022,80.512508
OUT_18856,valid,6.19833,80.206009
OUT_18857,valid,6.00506,80.469472
OUT_18858,valid,5.91909,80.394606
OUT_18859,valid,5.992499,80.569213
OUT_18860,valid,6.018501,80.205049
OUT_18861,valid,6.201081,80.29332
OUT_18862,valid,6.180175,80.272001
OUT_18863,valid,6.019629,80.27908
OUT_18864,valid,6.119968,80.315736
OUT_18865,valid,6.287606,80.208957
OUT_18866,valid,6.111502,80.341009
OUT_18867,valid,5.969879,80.441243
OUT_18868,valid,5.980005,80.272136
OUT_18869,valid,6.173594,80.226259
OUT_18870,valid,6.010347,80.393978
OUT_18871,valid,6.070421,80.24994
OUT_18872,valid,5.916723,80.401901
OUT_18873,valid,5.949411,80.273418
OUT_18874,valid,6.247535,80.558878
OUT_18875,valid,6.113243,80.537727
OUT_18876,valid,6.271454,80.578335
OUT_18877,valid,6.042832,80.337727
OUT_18878,swapped_fixed,80.234559,6.111299
OUT_18879,valid,6.007679,80.348078
OUT_18880,valid,6.123773,80.428464
OUT_18881,valid,5.936684,80.433793
OUT_18882,valid,6.136535,80.231838
OUT_18883,valid,6.012677,80.378591
OUT_18884,valid,6.162758,80.592177
OUT_18885,valid,6.068798,80.426325
OUT_18886,valid,6.163208,80.307617
OUT_18887,valid,6.055169,80.524127
OUT_18888,valid,6.231347,80.380359
OUT_18889,valid,6.006494,80.361862
OUT_18890,valid,5.928621,80.448769
OUT_18891,valid,6.16342,80.442278
OUT_18892,valid,6.296952,80.324316
OUT_18893,valid,5.936952,80.315054
OUT_18894,valid,6.06238,80.481804
OUT_18895,valid,6.117415,80.341813
OUT_18896,valid,5.91302,80.507359
OUT_18897,valid,6.281747,80.438721
OUT_18898,valid,5.992497,80.496056
OUT_18899,valid,6.249792,80.280598
OUT_18900,valid,6.081648,80.336698
OUT_18901,valid,6.134144,80.200976
OUT_18902,valid,6.22316,80.298339
OUT_18903,valid,6.077532,80.512402
OUT_18904,valid,6.032061,80.278605
OUT_18905,valid,6.126298,80.372342
OUT_18906,valid,5.90118,80.380806
OUT_18907,valid,6.061171,80.54037
OUT_18908,valid,5.959302,80.416742
OUT_18909,valid,6.160604,80.570637
OUT_18910,valid,6.005025,80.40145
OUT_18911,valid,5.927576,80.438328
OUT_18912,valid,5.967526,80.311797
OUT_18913,valid,5.972026,80.432788
OUT_18914,valid,6.101682,80.469138
OUT_18915,valid,6.035455,80.420721
OUT_18916,valid,5.95442,80.535889
OUT_18917,valid,6.063835,80.206946
OUT_18918,valid,6.175858,80.483485
OUT_18919,valid,6.063327,80.541772
OUT_18920,valid,6.114559,80.496951
OUT_18921,valid,6.035165,80.41619
OUT_18922,valid,6.075169,80.487954
OUT_18923,valid,6.295644,80.297343
OUT_18924,valid,5.936841,80.452308
OUT_18925,valid,6.042981,80.478246
OUT_18926,valid,6.16622,80.271103
OUT_18927,swapped_fixed,80.474217,5.946848
OUT_18928,valid,6.058597,80.317375
OUT_18929,valid,6.261026,80.287572
OUT_18930,valid,6.038239,80.455784
OUT_18931,valid,6.095552,80.229579
OUT_18932,valid,6.100811,80.495186
OUT_18933,valid,6.083232,80.32869
OUT_18934,valid,6.20636,80.433188
OUT_18935,valid,6.036972,80.2784
OUT_18936,valid,5.908917,80.313002
OUT_18937,valid,6.007034,80.416827
OUT_18938,valid,6.233929,80.521614
OUT_18939,valid,5.907155,80.343641
OUT_18940,valid,6.274996,80.267015
OUT_18941,valid,6.256097,80.308037
OUT_18942,valid,6.295981,80.51299
OUT_18943,valid,6.066672,80.459946
OUT_18944,valid,5.942695,80.510151
OUT_18945,valid,5.97288,80.574229
OUT_18946,valid,6.047614,80.322984
OUT_18947,valid,5.959483,80.428372
OUT_18948,valid,6.254746,80.320206
OUT_18949,valid,6.193701,80.249392
OUT_18950,valid,5.9841,80.534521
OUT_18951,valid,6.18849,80.334803
OUT_18952,valid,6.048221,80.482386
OUT_18953,valid,6.180137,80.584657
OUT_18954,valid,6.026278,80.577238
OUT_18955,valid,6.242888,80.266073
OUT_18956,valid,6.061535,80.239121
OUT_18957,valid,6.24081,80.352571
OUT_18958,valid,6.156372,80.309642
OUT_18959,valid,6.057202,80.352588
OUT_18960,valid,5.951946,80.273939
OUT_18961,valid,6.09046,80.27167
OUT_18962,valid,6.266356,80.362865
OUT_18963,valid,6.108201,80.379694
OUT_18964,valid,6.056773,80.586365
OUT_18965,valid,6.210196,80.547906
OUT_18966,valid,6.283629,80.391182
OUT_18967,valid,6.015285,80.522534
OUT_18968,valid,6.280199,80.337778
OUT_18969,valid,6.146107,80.3521
OUT_18970,valid,5.988847,80.592581
OUT_18971,valid,6.162112,80.526639
OUT_18972,valid,6.185296,80.454427
OUT_18973,valid,5.945592,80.552933
OUT_18974,valid,6.217156,80.500696
OUT_18975,zero_coords,0.0,0.0
OUT_18976,valid,6.219812,80.253143
OUT_18977,valid,6.111369,80.534311
OUT_18978,valid,6.202247,80.586084
OUT_18979,valid,6.233376,80.322815
OUT_18980,valid,5.93779,80.443005
OUT_18981,valid,5.920036,80.253799
OUT_18982,valid,5.928489,80.441615
OUT_18983,valid,5.952826,80.353728
OUT_18984,valid,6.067351,80.252826
OUT_18985,valid,6.083802,80.448107
OUT_18986,valid,6.02487,80.334835
OUT_18987,valid,6.087077,80.513267
OUT_18988,valid,6.038682,80.444148
OUT_18989,valid,6.090351,80.26903
OUT_18990,valid,6.274131,80.222347
OUT_18991,valid,5.93703,80.426799
OUT_18992,valid,6.083076,80.531043
OUT_18993,valid,6.180037,80.244738
OUT_18994,valid,5.99409,80.243734
OUT_18995,valid,5.961832,80.209831
OUT_18996,valid,6.015094,80.344975
OUT_18997,valid,5.914585,80.46082
OUT_18998,valid,6.027466,80.459644
OUT_18999,valid,6.029058,80.481699
OUT_19000,valid,5.92641,80.359895
OUT_19001,valid,6.156996,80.385259
OUT_19002,valid,6.191593,80.25685
OUT_19003,valid,5.96917,80.395525
OUT_19004,valid,6.208173,80.585829
OUT_19005,valid,6.282671,80.411778
OUT_19006,valid,6.10922,80.533765
OUT_19007,valid,6.236809,80.38839
OUT_19008,valid,6.054314,80.55493
OUT_19009,valid,6.292139,80.57095
OUT_19010,valid,6.029151,80.461363
OUT_19011,valid,6.185801,80.590835
OUT_19012,valid,6.025129,80.362773
OUT_19013,valid,6.092993,80.398817
OUT_19014,valid,6.02913,80.287107
OUT_19015,valid,6.143715,80.28038
OUT_19016,valid,6.02695,80.593235
OUT_19017,valid,6.229492,80.528357
OUT_19018,valid,6.07417,80.488195
OUT_19019,valid,6.032912,80.325251
OUT_19020,valid,6.213011,80.249107
OUT_19021,valid,6.256049,80.457851
OUT_19022,valid,6.012303,80.560054
OUT_19023,valid,6.188226,80.393858
OUT_19024,valid,5.900056,80.410245
OUT_19025,valid,6.137429,80.421111
OUT_19026,valid,6.281748,80.290892
OUT_19027,valid,6.086594,80.598223
OUT_19028,valid,6.16887,80.396147
OUT_19029,valid,6.261953,80.3839
OUT_19030,valid,6.000996,80.572851
OUT_19031,valid,6.205724,80.533156
OUT_19032,valid,6.2272,80.355076
OUT_19033,valid,6.037321,80.422899
OUT_19034,valid,5.984156,80.578256
OUT_19035,valid,6.000545,80.263609
OUT_19036,valid,6.231085,80.344758
OUT_19037,valid,6.263498,80.493105
OUT_19038,valid,6.087337,80.448255
OUT_19039,valid,6.15491,80.24263
OUT_19040,valid,6.060609,80.21378
OUT_19041,valid,6.097552,80.25865
OUT_19042,valid,6.09194,80.528084
OUT_19043,valid,6.235252,80.319329
OUT_19044,valid,5.920756,80.46035
OUT_19045,valid,5.978434,80.268517
OUT_19046,valid,6.150432,80.383522
OUT_19047,valid,6.080768,80.550857
OUT_19048,valid,6.159843,80.421878
OUT_19049,valid,5.994437,80.473411
OUT_19050,valid,6.231431,80.407478
OUT_19051,valid,5.918961,80.437573
OUT_19052,valid,6.075577,80.486389
OUT_19053,valid,5.926758,80.266092
OUT_19054,valid,6.015164,80.442433
OUT_19055,valid,6.191406,80.32076
OUT_19056,valid,6.053304,80.292979
OUT_19057,valid,5.923169,80.563208
OUT_19058,valid,6.146712,80.38904
OUT_19059,valid,6.062073,80.327617
OUT_19060,valid,6.284385,80.293189
OUT_19061,valid,6.226693,80.533464
OUT_19062,valid,6.088473,80.370292
OUT_19063,valid,6.260435,80.497648
OUT_19064,valid,5.970356,80.580231
OUT_19065,valid,5.951863,80.333613
OUT_19066,valid,6.213855,80.430758
OUT_19067,valid,6.00642,80.394873
OUT_19068,valid,6.000493,80.527689
OUT_19069,valid,5.994141,80.323197
OUT_19070,valid,6.066382,80.595505
OUT_19071,valid,5.99534,80.271286
OUT_19072,valid,5.986136,80.497871
OUT_19073,valid,5.955068,80.549001
OUT_19074,valid,5.980489,80.270521
OUT_19075,valid,5.936435,80.488808
OUT_19076,valid,6.012876,80.214959
OUT_19077,valid,5.934846,80.437212
OUT_19078,swapped_fixed,80.376595,6.015085
OUT_19079,valid,6.068539,80.405478
OUT_19080,valid,6.276631,80.383991
OUT_19081,valid,5.972665,80.334679
OUT_19082,valid,6.237783,80.437809
OUT_19083,valid,6.077766,80.35985
OUT_19084,valid,6.220299,80.248236
OUT_19085,valid,5.950975,80.541527
OUT_19086,valid,6.220618,80.505083
OUT_19087,swapped_fixed,80.47578,6.045408
OUT_19088,valid,6.261842,80.382473
OUT_19089,valid,6.179527,80.564922
OUT_19090,valid,6.24558,80.24552
OUT_19091,valid,5.969641,80.428181
OUT_19092,valid,5.928576,80.468503
OUT_19093,valid,5.971953,80.519416
OUT_19094,valid,6.28881,80.360717
OUT_19095,valid,6.226115,80.32432
OUT_19096,valid,6.115397,80.31952
OUT_19097,valid,6.152369,80.215537
OUT_19098,valid,6.025427,80.317701
OUT_19099,valid,6.151231,80.312255
OUT_19100,valid,6.024898,80.391296
OUT_19101,valid,6.005775,80.383959
OUT_19102,valid,6.127837,80.438723
OUT_19103,valid,6.155607,80.596219
OUT_19104,valid,6.226898,80.288098
OUT_19105,valid,6.039965,80.320335
OUT_19106,valid,5.981262,80.241516
OUT_19107,valid,6.025363,80.424501
OUT_19108,valid,5.945848,80.393821
OUT_19109,valid,6.026238,80.524437
OUT_19110,valid,6.127176,80.227705
OUT_19111,swapped_fixed,80.278704,6.213139
OUT_19112,valid,6.252381,80.285299
OUT_19113,valid,5.95883,80.353781
OUT_19114,valid,6.019278,80.230415
OUT_19115,valid,6.059616,80.552805
OUT_19116,valid,6.147725,80.321253
OUT_19117,valid,5.915766,80.24588
OUT_19118,valid,6.156646,80.410882
OUT_19119,valid,6.171492,80.506069
OUT_19120,valid,6.247793,80.516294
OUT_19121,valid,6.202951,80.373394
OUT_19122,valid,6.115553,80.363876
OUT_19123,valid,6.278554,80.291842
OUT_19124,valid,5.94726,80.490163
OUT_19125,valid,6.00727,80.402171
OUT_19126,valid,6.269592,80.250533
OUT_19127,valid,6.040686,80.361889
OUT_19128,valid,6.161066,80.245347
OUT_19129,valid,6.105885,80.569784
OUT_19130,valid,6.001796,80.415301
OUT_19131,valid,6.232517,80.365747
OUT_19132,valid,6.089776,80.227715
OUT_19133,valid,6.0809,80.543153
OUT_19134,swapped_fixed,80.569635,6.221716
OUT_19135,valid,6.299244,80.282532
OUT_19136,valid,6.24202,80.417068
OUT_19137,valid,5.992985,80.548459
OUT_19138,valid,6.271225,80.59527
OUT_19139,valid,6.020726,80.473827
OUT_19140,valid,6.154362,80.287547
OUT_19141,valid,6.104298,80.476104
OUT_19142,valid,6.247412,80.402091
OUT_19143,valid,6.154894,80.346859
OUT_19144,valid,6.150904,80.206651
OUT_19145,zero_coords,0.0,0.0
OUT_19146,valid,6.19922,80.241942
OUT_19147,valid,5.955268,80.327814
OUT_19148,valid,6.01352,80.393246
OUT_19149,valid,6.106713,80.405541
OUT_19150,valid,6.275884,80.207291
OUT_19151,valid,6.023187,80.31988
OUT_19152,valid,5.906944,80.254901
OUT_19153,valid,6.009446,80.41765
OUT_19154,valid,6.260929,80.280119
OUT_19155,valid,6.006448,80.202841
OUT_19156,valid,6.275822,80.306269
OUT_19157,valid,6.259258,80.223625
OUT_19158,valid,6.011864,80.203221
OUT_19159,valid,6.092372,80.584746
OUT_19160,valid,6.113121,80.374349
OUT_19161,valid,6.062089,80.458772
OUT_19162,valid,6.288671,80.314381
OUT_19163,valid,6.255494,80.562713
OUT_19164,valid,6.267791,80.471696
OUT_19165,valid,6.078511,80.345032
OUT_19166,valid,5.986401,80.309927
OUT_19167,valid,6.254455,80.339109
OUT_19168,valid,6.113055,80.507959
OUT_19169,valid,6.294527,80.477726
OUT_19170,zero_coords,0.0,0.0
OUT_19171,valid,6.102063,80.57633
OUT_19172,valid,6.117657,80.25532
OUT_19173,valid,6.073751,80.452473
OUT_19174,valid,6.23326,80.429667
OUT_19175,valid,6.138083,80.590022
OUT_19176,valid,5.956476,80.578781
OUT_19177,valid,6.169353,80.225859
OUT_19178,valid,6.201753,80.547715
OUT_19179,valid,6.151938,80.440054
OUT_19180,valid,5.98888,80.482909
OUT_19181,valid,6.229391,80.58175
OUT_19182,valid,6.179349,80.561479
OUT_19183,valid,5.994309,80.529905
OUT_19184,valid,6.096396,80.496054
OUT_19185,valid,6.083822,80.238413
OUT_19186,valid,6.06789,80.389248
OUT_19187,valid,5.98753,80.510586
OUT_19188,valid,5.917274,80.393833
OUT_19189,valid,6.138136,80.311388
OUT_19190,valid,6.136468,80.553276
OUT_19191,valid,6.254587,80.289982
OUT_19192,valid,5.951475,80.448086
OUT_19193,valid,6.269267,80.318168
OUT_19194,valid,6.228085,80.320886
